date,variant,signups,dau,wau,mau,dau_mau_ratio,sessions,avg_session_duration_sec,sessions_per_active_user,lessons_completed,lessons_per_active_user,xp_earned,xp_per_active_user,premium_users,premium_share
2025-09-23,control,1,150.0,271.0,313.0,0.4792332268370607,218,367.42857142857144,1.4533333333333334,148,0.9866666666666667,3090,20.6,101,0.6733333333333333
2025-09-23,treatment,1,192.0,297.0,356.0,0.5393258426966292,296,444.0974930362117,1.5416666666666667,211,1.0989583333333333,4376,22.791666666666668,119,0.6197916666666666
2025-09-24,control,1,164.0,268.0,315.0,0.5206349206349207,225,373.24458204334366,1.3719512195121952,150,0.9146341463414634,3200,19.51219512195122,103,0.6280487804878049
2025-09-24,treatment,1,192.0,299.0,358.0,0.5363128491620112,279,419.0111111111111,1.453125,191,0.9947916666666666,3967,20.661458333333332,119,0.6197916666666666
2025-09-25,control,2,171.0,270.0,316.0,0.5411392405063291,258,415.29846153846154,1.5087719298245614,169,0.9883040935672515,3505,20.497076023391813,108,0.631578947368421
2025-09-25,treatment,2,197.0,308.0,358.0,0.5502793296089385,301,449.31491712707185,1.5279187817258884,205,1.0406091370558375,4298,21.81725888324873,123,0.6243654822335025
2025-09-26,control,1,165.0,265.0,317.0,0.5205047318611987,246,434.6687116564417,1.490909090909091,159,0.9636363636363636,3266,19.793939393939393,106,0.6424242424242425
2025-09-26,treatment,1,186.0,302.0,358.0,0.5195530726256983,270,407.801652892562,1.4516129032258065,186,1.0,3866,20.78494623655914,122,0.6559139784946236
2025-09-27,control,1,153.0,263.0,316.0,0.48417721518987344,218,351.23853211009174,1.4248366013071896,138,0.9019607843137255,2875,18.790849673202615,107,0.6993464052287581
2025-09-27,treatment,2,187.0,306.0,362.0,0.5165745856353591,268,398.75342465753425,1.4331550802139037,189,1.0106951871657754,4011,21.449197860962567,130,0.6951871657754011
2025-09-28,control,2,171.0,265.0,317.0,0.5394321766561514,256,420.43465045592706,1.4970760233918128,169,0.9883040935672515,3465,20.263157894736842,109,0.6374269005847953
2025-09-28,treatment,2,180.0,302.0,363.0,0.49586776859504134,261,387.04632152588556,1.45,193,1.0722222222222222,3908,21.711111111111112,127,0.7055555555555556
2025-09-29,control,2,152.0,269.0,320.0,0.475,230,385.10876132930514,1.513157894736842,160,1.0526315789473684,3340,21.973684210526315,115,0.756578947368421
2025-09-29,treatment,3,190.0,307.0,367.0,0.5177111716621253,267,385.74054054054056,1.4052631578947368,181,0.9526315789473684,3785,19.92105263157895,125,0.6578947368421053
2025-09-30,control,1,160.0,269.0,321.0,0.4984423676012461,223,369.8765060240964,1.39375,152,0.95,3153,19.70625,120,0.75
2025-09-30,treatment,1,188.0,304.0,367.0,0.5122615803814714,271,378.13746630727763,1.4414893617021276,179,0.9521276595744681,3669,19.51595744680851,130,0.6914893617021277
2025-10-01,control,1,175.0,276.0,324.0,0.5401234567901234,269,439.2102102102102,1.5371428571428571,181,1.0342857142857143,3816,21.805714285714284,122,0.6971428571428572
2025-10-01,treatment,1,187.0,301.0,366.0,0.5109289617486339,286,420.5241935483871,1.5294117647058822,195,1.0427807486631016,3992,21.3475935828877,127,0.679144385026738
2025-10-02,control,3,163.0,283.0,330.0,0.49393939393939396,247,382.9315476190476,1.5153374233128833,174,1.0674846625766872,3570,21.901840490797547,120,0.7361963190184049
2025-10-02,treatment,3,204.0,303.0,367.0,0.555858310626703,291,408.88533333333334,1.4264705882352942,186,0.9117647058823529,3895,19.09313725490196,129,0.6323529411764706
2025-10-03,control,1,170.0,287.0,332.0,0.5120481927710844,256,403.92878338278933,1.5058823529411764,180,1.0588235294117647,3761,22.123529411764707,120,0.7058823529411765
2025-10-03,treatment,1,198.0,309.0,372.0,0.532258064516129,281,405.6223404255319,1.4191919191919191,191,0.9646464646464646,3887,19.63131313131313,128,0.6464646464646465
2025-10-04,control,1,176.0,284.0,333.0,0.5285285285285285,233,362.9792899408284,1.3238636363636365,157,0.8920454545454546,3288,18.681818181818183,121,0.6875
2025-10-04,treatment,1,203.0,311.0,373.0,0.5442359249329759,299,430.16180371352783,1.4729064039408868,205,1.0098522167487685,4405,21.699507389162562,130,0.6403940886699507
2025-10-05,control,2,164.0,286.0,333.0,0.4924924924924925,262,426.9441176470588,1.5975609756097562,189,1.1524390243902438,4037,24.615853658536587,119,0.725609756097561
2025-10-05,treatment,2,197.0,315.0,375.0,0.5253333333333333,290,395.87862796833775,1.4720812182741116,190,0.9644670050761421,3927,19.934010152284262,133,0.6751269035532995
2025-10-06,control,1,165.0,286.0,334.0,0.4940119760479042,231,352.78885630498536,1.4,159,0.9636363636363636,3298,19.98787878787879,114,0.6909090909090909
2025-10-06,treatment,1,200.0,321.0,375.0,0.5333333333333333,276,416.2236842105263,1.38,193,0.965,3973,19.865,132,0.66
2025-10-07,control,1,167.0,293.0,337.0,0.49554896142433236,223,348.2894736842105,1.3353293413173652,149,0.8922155688622755,3056,18.29940119760479,120,0.718562874251497
2025-10-07,treatment,1,199.0,325.0,375.0,0.5306666666666666,293,410.48556430446195,1.4723618090452262,199,1.0,4170,20.954773869346734,136,0.6834170854271356
2025-10-08,control,2,170.0,292.0,338.0,0.5029585798816568,237,374.92151162790697,1.3941176470588235,168,0.9882352941176471,3504,20.611764705882354,115,0.6764705882352942
2025-10-08,treatment,3,213.0,332.0,380.0,0.5605263157894737,311,432.1536458333333,1.460093896713615,197,0.9248826291079812,4155,19.507042253521128,137,0.6431924882629108
2025-10-09,control,3,174.0,291.0,340.0,0.5117647058823529,263,422.09221902017293,1.5114942528735633,169,0.9712643678160919,3435,19.74137931034483,112,0.6436781609195402
2025-10-09,treatment,3,198.0,324.0,382.0,0.518324607329843,292,416.98966408268734,1.4747474747474747,194,0.9797979797979798,4114,20.77777777777778,134,0.6767676767676768
2025-10-10,control,1,172.0,290.0,341.0,0.5043988269794721,245,368.76149425287355,1.4244186046511629,163,0.9476744186046512,3499,20.343023255813954,110,0.6395348837209303
2025-10-10,treatment,1,220.0,324.0,383.0,0.5744125326370757,323,455.57216494845363,1.4681818181818183,214,0.9727272727272728,4413,20.05909090909091,145,0.6590909090909091
2025-10-11,control,1,175.0,291.0,341.0,0.5131964809384164,260,393.6647564469914,1.4857142857142858,168,0.96,3474,19.85142857142857,113,0.6457142857142857
2025-10-11,treatment,2,212.0,329.0,385.0,0.5506493506493506,323,437.8102564102564,1.5235849056603774,216,1.0188679245283019,4497,21.212264150943398,142,0.6698113207547169
2025-10-12,control,1,162.0,285.0,342.0,0.47368421052631576,242,376.4085714285714,1.4938271604938271,162,1.0,3318,20.48148148148148,116,0.7160493827160493
2025-10-12,treatment,2,212.0,332.0,386.0,0.5492227979274611,290,407.1811224489796,1.3679245283018868,198,0.9339622641509434,4109,19.382075471698112,139,0.6556603773584906
2025-10-13,control,3,173.0,282.0,346.0,0.5,260,414.63456090651556,1.5028901734104045,178,1.0289017341040463,3734,21.583815028901736,112,0.6473988439306358
2025-10-13,treatment,4,206.0,335.0,391.0,0.5268542199488491,301,400.4318181818182,1.4611650485436893,201,0.9757281553398058,4127,20.033980582524272,140,0.6796116504854369
2025-10-14,control,1,159.0,285.0,348.0,0.45689655172413796,236,365.62994350282486,1.4842767295597483,154,0.9685534591194969,3128,19.67295597484277,109,0.6855345911949685
2025-10-14,treatment,1,201.0,335.0,391.0,0.5140664961636828,293,405.7833753148615,1.4577114427860696,179,0.8905472636815921,3788,18.845771144278608,136,0.6766169154228856
2025-10-15,control,1,182.0,285.0,351.0,0.5185185185185185,286,426.0112676056338,1.5714285714285714,185,1.0164835164835164,3946,21.681318681318682,121,0.6648351648351648
2025-10-15,treatment,1,214.0,341.0,392.0,0.5459183673469388,324,446.6356783919598,1.514018691588785,221,1.0327102803738317,4555,21.285046728971963,139,0.6495327102803738
2025-10-16,control,1,181.0,286.0,351.0,0.5156695156695157,271,418.3792134831461,1.4972375690607735,194,1.0718232044198894,4063,22.447513812154696,122,0.6740331491712708
2025-10-16,treatment,1,240.0,342.0,395.0,0.6075949367088608,375,509.2581453634085,1.5625,257,1.0708333333333333,5335,22.229166666666668,142,0.5916666666666667
2025-10-17,control,3,195.0,293.0,354.0,0.5508474576271186,274,387.8133704735376,1.405128205128205,162,0.8307692307692308,3338,17.117948717948718,123,0.6307692307692307
2025-10-17,treatment,3,224.0,340.0,393.0,0.5699745547073791,320,418.78855721393035,1.4285714285714286,200,0.8928571428571429,4215,18.816964285714285,145,0.6473214285714286
2025-10-18,control,1,188.0,300.0,355.0,0.5295774647887324,275,390.75555555555553,1.4627659574468086,175,0.9308510638297872,3675,19.54787234042553,124,0.6595744680851063
2025-10-18,treatment,1,229.0,348.0,397.0,0.5768261964735516,330,421.98759305210916,1.4410480349344978,226,0.9868995633187773,4631,20.222707423580786,141,0.6157205240174672
2025-10-19,control,1,184.0,310.0,357.0,0.5154061624649859,274,404.9556786703601,1.4891304347826086,180,0.9782608695652174,3852,20.934782608695652,126,0.6847826086956522
2025-10-19,treatment,1,210.0,349.0,399.0,0.5263157894736842,303,402.86138613861385,1.4428571428571428,192,0.9142857142857143,4099,19.51904761904762,137,0.6523809523809524
2025-10-20,control,1,190.0,309.0,358.0,0.5307262569832403,276,415.3618784530387,1.4526315789473685,184,0.968421052631579,3829,20.152631578947368,126,0.6631578947368421
2025-10-20,treatment,1,219.0,351.0,399.0,0.5488721804511278,314,424.558024691358,1.4337899543378996,202,0.9223744292237442,4279,19.538812785388128,139,0.634703196347032
2025-10-21,control,1,187.0,311.0,359.0,0.520891364902507,254,384.1432506887052,1.358288770053476,169,0.9037433155080213,3537,18.914438502673796,127,0.679144385026738
2025-10-21,treatment,1,201.0,354.0,400.0,0.5025,289,385.7487684729064,1.4378109452736318,202,1.0049751243781095,4218,20.98507462686567,143,0.7114427860696517
2025-10-22,control,2,186.0,311.0,359.0,0.5181058495821727,261,405.5972602739726,1.403225806451613,164,0.8817204301075269,3414,18.35483870967742,125,0.6720430107526881
2025-10-22,treatment,2,202.0,354.0,401.0,0.5037406483790524,287,380.1078431372549,1.4207920792079207,178,0.8811881188118812,3722,18.425742574257427,138,0.6831683168316832
2025-10-23,control,1,193.0,310.0,359.0,0.5376044568245125,286,414.9918032786885,1.4818652849740932,175,0.9067357512953368,3680,19.067357512953368,135,0.6994818652849741
2025-10-23,treatment,1,195.0,349.0,402.0,0.48507462686567165,286,387.99755501222495,1.4666666666666666,209,1.0717948717948718,4447,22.805128205128206,140,0.717948717948718
2025-10-24,control,1,190.0,309.0,361.0,0.5263157894736842,277,436.53950953678475,1.4578947368421054,191,1.0052631578947369,3978,20.936842105263157,133,0.7
2025-10-24,treatment,1,210.0,350.0,403.0,0.5210918114143921,312,415.32682926829267,1.4857142857142858,210,1.0,4410,21.0,140,0.6666666666666666
2025-10-25,control,2,202.0,314.0,362.0,0.5580110497237569,294,432.8780487804878,1.4554455445544554,205,1.0148514851485149,4278,21.178217821782177,130,0.6435643564356436
2025-10-25,treatment,3,210.0,346.0,404.0,0.5198019801980198,301,393.59806295399517,1.4333333333333333,196,0.9333333333333333,4147,19.747619047619047,141,0.6714285714285714
2025-10-26,control,2,196.0,308.0,363.0,0.5399449035812672,285,418.8301886792453,1.4540816326530612,192,0.9795918367346939,4106,20.948979591836736,134,0.6836734693877551
2025-10-26,treatment,2,218.0,346.0,407.0,0.5356265356265356,313,409.7879518072289,1.4357798165137614,224,1.0275229357798166,4694,21.53211009174312,145,0.6651376146788991
2025-10-27,control,1,182.0,317.0,367.0,0.49591280653950953,256,379.9731182795699,1.4065934065934067,171,0.9395604395604396,3556,19.53846153846154,129,0.7087912087912088
2025-10-27,treatment,2,209.0,344.0,408.0,0.5122549019607843,300,392.03117505995203,1.4354066985645932,202,0.9665071770334929,4157,19.88995215311005,147,0.7033492822966507
2025-10-28,control,1,189.0,319.0,370.0,0.5108108108108108,257,387.2761394101877,1.3597883597883598,173,0.9153439153439153,3650,19.312169312169313,132,0.6984126984126984
2025-10-28,treatment,1,216.0,350.0,411.0,0.5255474452554745,329,446.32296650717706,1.5231481481481481,206,0.9537037037037037,4374,20.25,140,0.6481481481481481
2025-10-29,control,1,206.0,322.0,371.0,0.555256064690027,295,431.8716577540107,1.4320388349514563,204,0.9902912621359223,4290,20.825242718446603,137,0.6650485436893204
2025-10-29,treatment,1,204.0,344.0,412.0,0.49514563106796117,289,379.25775656324583,1.4166666666666667,201,0.9852941176470589,4218,20.676470588235293,140,0.6862745098039216
2025-10-30,control,1,203.0,320.0,372.0,0.5456989247311828,285,415.744,1.4039408866995073,196,0.9655172413793104,4120,20.295566502463053,136,0.6699507389162561
2025-10-30,treatment,1,211.0,348.0,413.0,0.5108958837772397,300,378.4809523809524,1.4218009478672986,211,1.0,4422,20.95734597156398,137,0.6492890995260664
2025-10-31,control,2,205.0,322.0,374.0,0.5481283422459893,309,438.2652519893899,1.5073170731707317,218,1.0634146341463415,4595,22.414634146341463,140,0.6829268292682927
2025-10-31,treatment,2,210.0,347.0,416.0,0.5048076923076923,313,400.27251184834125,1.4904761904761905,196,0.9333333333333333,4054,19.304761904761904,140,0.6666666666666666
2025-11-01,control,1,189.0,323.0,374.0,0.5053475935828877,275,388.7883597883598,1.4550264550264551,182,0.9629629629629629,3808,20.14814814814815,136,0.7195767195767195
2025-11-01,treatment,1,215.0,346.0,417.0,0.5155875299760192,327,404.3238770685579,1.5209302325581395,217,1.0093023255813953,4592,21.358139534883723,137,0.6372093023255814
2025-11-02,control,3,188.0,326.0,376.0,0.5,276,384.3228346456693,1.4680851063829787,178,0.9468085106382979,3698,19.670212765957448,141,0.75
2025-11-02,treatment,3,230.0,347.0,417.0,0.5515587529976019,340,426.8145539906103,1.4782608695652173,232,1.008695652173913,4782,20.791304347826088,146,0.6347826086956522
2025-11-03,control,1,197.0,325.0,378.0,0.5211640211640212,280,405.6387434554974,1.4213197969543148,177,0.8984771573604061,3729,18.928934010152282,138,0.700507614213198
2025-11-03,treatment,2,217.0,344.0,417.0,0.5203836930455635,299,383.89018691588785,1.3778801843317972,198,0.9124423963133641,4187,19.294930875576036,147,0.6774193548387096
2025-11-04,control,1,193.0,330.0,378.0,0.5105820105820106,290,409.7519582245431,1.5025906735751295,192,0.9948186528497409,4048,20.974093264248705,136,0.7046632124352331
2025-11-04,treatment,1,230.0,346.0,419.0,0.548926014319809,328,416.3939393939394,1.4260869565217391,231,1.0043478260869565,4913,21.360869565217392,147,0.6391304347826087
2025-11-05,control,1,190.0,327.0,377.0,0.5039787798408488,273,386.0494791666667,1.436842105263158,195,1.0263157894736843,4058,21.357894736842105,140,0.7368421052631579
2025-11-05,treatment,2,233.0,354.0,422.0,0.5521327014218009,325,402.81670533642693,1.3948497854077253,223,0.9570815450643777,4677,20.07296137339056,150,0.6437768240343348
2025-11-06,control,1,202.0,326.0,377.0,0.5358090185676393,299,439.92727272727274,1.4801980198019802,196,0.9702970297029703,4111,20.35148514851485,146,0.7227722772277227
2025-11-06,treatment,1,218.0,348.0,424.0,0.5141509433962265,311,371.150462962963,1.426605504587156,207,0.9495412844036697,4359,19.995412844036696,148,0.6788990825688074
2025-11-07,control,1,202.0,328.0,378.0,0.5343915343915344,275,378.23316062176167,1.3613861386138615,170,0.8415841584158416,3432,16.99009900990099,144,0.7128712871287128
2025-11-07,treatment,1,225.0,355.0,424.0,0.5306603773584906,326,431.9237875288684,1.448888888888889,226,1.0044444444444445,4716,20.96,153,0.68
2025-11-08,control,1,199.0,324.0,378.0,0.5264550264550265,294,408.8708010335917,1.4773869346733668,195,0.9798994974874372,4081,20.507537688442213,145,0.7286432160804021
2025-11-08,treatment,1,222.0,360.0,424.0,0.5235849056603774,324,380.03917050691246,1.4594594594594594,206,0.9279279279279279,4374,19.7027027027027,153,0.6891891891891891
2025-11-09,control,1,208.0,330.0,380.0,0.5473684210526316,298,400.4458762886598,1.4326923076923077,190,0.9134615384615384,4041,19.427884615384617,146,0.7019230769230769
2025-11-09,treatment,2,217.0,358.0,425.0,0.5105882352941177,318,401.2454128440367,1.4654377880184333,203,0.9354838709677419,4265,19.65437788018433,162,0.7465437788018433
2025-11-10,control,1,187.0,331.0,381.0,0.49081364829396323,283,394.6375321336761,1.5133689839572193,185,0.9893048128342246,3874,20.71657754010695,140,0.7486631016042781
2025-11-10,treatment,1,211.0,356.0,426.0,0.4953051643192488,283,334.51029748283753,1.3412322274881516,184,0.8720379146919431,3847,18.232227488151658,161,0.7630331753554502
2025-11-11,control,3,199.0,333.0,383.0,0.5195822454308094,282,364.78826530612247,1.4170854271356783,181,0.9095477386934674,3750,18.844221105527637,145,0.7286432160804021
2025-11-11,treatment,4,219.0,355.0,431.0,0.5081206496519721,332,395.70975056689343,1.5159817351598173,219,1.0,4479,20.45205479452055,168,0.7671232876712328
2025-11-12,control,2,192.0,328.0,383.0,0.5013054830287206,269,357.9060913705584,1.4010416666666667,171,0.890625,3497,18.213541666666668,148,0.7708333333333334
2025-11-12,treatment,3,232.0,354.0,434.0,0.5345622119815668,359,448.1981981981982,1.5474137931034482,244,1.0517241379310345,5059,21.80603448275862,160,0.6896551724137931
2025-11-13,control,1,198.0,331.0,387.0,0.5116279069767442,288,408.6506329113924,1.4545454545454546,204,1.0303030303030303,4296,21.696969696969695,144,0.7272727272727273
2025-11-13,treatment,1,232.0,361.0,436.0,0.5321100917431193,329,401.0696629213483,1.418103448275862,234,1.0086206896551724,4834,20.836206896551722,167,0.7198275862068966
2025-11-14,control,1,202.0,329.0,388.0,0.520618556701031,294,397.9949494949495,1.4554455445544554,188,0.9306930693069307,3997,19.787128712871286,144,0.7128712871287128
2025-11-14,treatment,1,236.0,362.0,437.0,0.540045766590389,333,397.13452914798205,1.4110169491525424,230,0.9745762711864406,4833,20.478813559322035,169,0.7161016949152542
2025-11-15,control,1,205.0,326.0,389.0,0.5269922879177378,287,383.74307304785896,1.4,182,0.8878048780487805,3792,18.497560975609755,150,0.7317073170731707
2025-11-15,treatment,1,243.0,367.0,437.0,0.5560640732265446,360,413.3646532438479,1.4814814814814814,247,1.0164609053497942,5179,21.31275720164609,166,0.6831275720164609
2025-11-16,control,1,194.0,327.0,391.0,0.4961636828644501,285,401.02010050251255,1.4690721649484537,190,0.979381443298969,4020,20.721649484536083,147,0.7577319587628866
2025-11-16,treatment,1,235.0,372.0,438.0,0.5365296803652968,350,428.65848214285717,1.4893617021276595,221,0.9404255319148936,4625,19.680851063829788,162,0.6893617021276596
2025-11-17,control,1,204.0,328.0,392.0,0.5204081632653061,310,429.31328320802004,1.5196078431372548,202,0.9901960784313726,4155,20.36764705882353,151,0.7401960784313726
2025-11-17,treatment,1,225.0,372.0,434.0,0.5184331797235023,330,391.34966592427617,1.4666666666666666,229,1.0177777777777777,4795,21.31111111111111,161,0.7155555555555555
2025-11-18,control,3,188.0,334.0,395.0,0.4759493670886076,269,348.64925373134326,1.4308510638297873,180,0.9574468085106383,3758,19.98936170212766,153,0.8138297872340425
2025-11-18,treatment,3,210.0,373.0,435.0,0.4827586206896552,298,355.8871681415929,1.4190476190476191,189,0.9,3934,18.733333333333334,159,0.7571428571428571
2025-11-19,control,1,188.0,336.0,397.0,0.473551637279597,289,373.55831265508687,1.5372340425531914,215,1.1436170212765957,4588,24.404255319148938,149,0.7925531914893617
2025-11-19,treatment,1,236.0,379.0,438.0,0.5388127853881278,333,405.6666666666667,1.4110169491525424,207,0.8771186440677966,4416,18.71186440677966,159,0.673728813559322
2025-11-20,control,3,208.0,343.0,401.0,0.5187032418952618,306,416.820197044335,1.4711538461538463,203,0.9759615384615384,4198,20.182692307692307,147,0.7067307692307693
2025-11-20,treatment,3,242.0,383.0,442.0,0.5475113122171946,327,385.9078947368421,1.3512396694214877,224,0.9256198347107438,4634,19.14876033057851,162,0.6694214876033058
2025-11-21,control,1,205.0,349.0,402.0,0.5099502487562189,307,406.031941031941,1.497560975609756,213,1.0390243902439025,4497,21.93658536585366,155,0.7560975609756098
2025-11-21,treatment,1,239.0,382.0,443.0,0.5395033860045146,353,409.87527352297593,1.4769874476987448,260,1.0878661087866108,5409,22.631799163179917,170,0.7112970711297071
2025-11-22,control,1,196.0,343.0,402.0,0.48756218905472637,283,379.4093137254902,1.4438775510204083,198,1.010204081632653,4131,21.0765306122449,151,0.7704081632653061
2025-11-22,treatment,1,230.0,383.0,445.0,0.5168539325842697,334,382.39519650655023,1.4521739130434783,230,1.0,4805,20.891304347826086,163,0.7086956521739131
2025-11-23,control,1,199.0,340.0,404.0,0.49257425742574257,303,408.7114914425428,1.5226130653266332,203,1.020100502512563,4276,21.487437185929647,156,0.7839195979899497
2025-11-23,treatment,1,239.0,376.0,446.0,0.5358744394618834,329,382.4466230936819,1.3765690376569037,242,1.0125523012552302,5099,21.334728033472803,161,0.6736401673640168
2025-11-24,control,1,194.0,338.0,405.0,0.47901234567901235,278,369.1268292682927,1.4329896907216495,183,0.9432989690721649,3817,19.675257731958762,155,0.7989690721649485
2025-11-24,treatment,1,231.0,372.0,446.0,0.5179372197309418,337,409.93260869565216,1.4588744588744589,228,0.987012987012987,4729,20.471861471861473,160,0.6926406926406926
2025-11-25,control,1,197.0,343.0,406.0,0.4852216748768473,282,363.1411192214112,1.4314720812182742,187,0.949238578680203,3876,19.6751269035533,156,0.7918781725888325
2025-11-25,treatment,1,234.0,379.0,450.0,0.52,332,374.5119305856833,1.4188034188034189,215,0.9188034188034188,4431,18.935897435897434,163,0.6965811965811965
2025-11-26,control,1,204.0,344.0,406.0,0.5024630541871922,290,396.8373786407767,1.4215686274509804,183,0.8970588235294118,3887,19.05392156862745,159,0.7794117647058824
2025-11-26,treatment,1,244.0,379.0,450.0,0.5422222222222223,349,410.1017316017316,1.430327868852459,245,1.0040983606557377,5129,21.020491803278688,170,0.6967213114754098
2025-11-27,control,1,212.0,337.0,408.0,0.5196078431372549,324,409.2808716707022,1.528301886792453,202,0.9528301886792453,4147,19.56132075471698,164,0.7735849056603774
2025-11-27,treatment,2,242.0,381.0,450.0,0.5377777777777778,365,434.42672413793105,1.5082644628099173,250,1.0330578512396693,5237,21.640495867768596,174,0.71900826446281
2025-11-28,control,3,214.0,338.0,407.0,0.5257985257985258,312,402.43509615384613,1.4579439252336448,204,0.9532710280373832,4322,20.19626168224299,167,0.780373831775701
2025-11-28,treatment,3,250.0,380.0,451.0,0.5543237250554324,360,403.53533190578156,1.44,241,0.964,5057,20.228,172,0.688
2025-11-29,control,1,216.0,347.0,411.0,0.5255474452554745,326,419.0503597122302,1.5092592592592593,211,0.9768518518518519,4417,20.449074074074073,167,0.7731481481481481
2025-11-29,treatment,1,253.0,382.0,453.0,0.5584988962472406,356,400.2692307692308,1.407114624505929,237,0.9367588932806324,4996,19.74703557312253,172,0.6798418972332015
2025-11-30,control,3,216.0,343.0,414.0,0.5217391304347826,314,418.56666666666666,1.4537037037037037,212,0.9814814814814815,4514,20.89814814814815,174,0.8055555555555556
2025-11-30,treatment,3,253.0,394.0,456.0,0.5548245614035088,371,441.3524416135881,1.466403162055336,238,0.9407114624505929,4872,19.25691699604743,176,0.6956521739130435
2025-12-01,control,2,221.0,350.0,417.0,0.5299760191846523,315,399.6563981042654,1.4253393665158371,218,0.9864253393665159,4530,20.497737556561084,167,0.755656108597285
2025-12-01,treatment,3,243.0,399.0,461.0,0.527114967462039,350,406.2974683544304,1.440329218106996,232,0.9547325102880658,4870,20.041152263374485,175,0.720164609053498
2025-12-02,control,1,209.0,350.0,417.0,0.5011990407673861,317,389.7470449172577,1.5167464114832536,215,1.0287081339712918,4474,21.406698564593302,171,0.8181818181818182
2025-12-02,treatment,1,244.0,403.0,464.0,0.5258620689655172,349,412.2421052631579,1.430327868852459,220,0.9016393442622951,4597,18.84016393442623,174,0.7131147540983607
2025-12-03,control,1,191.0,346.0,417.0,0.4580335731414868,279,360.7193396226415,1.4607329842931938,195,1.0209424083769634,4056,21.23560209424084,159,0.8324607329842932
2025-12-03,treatment,2,254.0,404.0,464.0,0.5474137931034483,374,428.67505241090146,1.4724409448818898,250,0.984251968503937,5227,20.578740157480315,182,0.7165354330708661
2025-12-04,control,2,215.0,344.0,419.0,0.513126491646778,294,357.42957746478874,1.3674418604651162,199,0.9255813953488372,4235,19.697674418604652,157,0.7302325581395349
2025-12-04,treatment,3,258.0,410.0,466.0,0.5536480686695279,368,395.99583333333334,1.426356589147287,260,1.0077519379844961,5415,20.988372093023255,182,0.7054263565891473
2025-12-05,control,2,198.0,349.0,417.0,0.4748201438848921,297,366.75467289719626,1.5,184,0.9292929292929293,3959,19.994949494949495,163,0.8232323232323232
2025-12-05,treatment,3,266.0,410.0,470.0,0.5659574468085107,391,457.1511387163561,1.4699248120300752,279,1.0488721804511278,5703,21.43984962406015,184,0.6917293233082706
2025-12-06,control,2,203.0,349.0,420.0,0.48333333333333334,301,384.7604651162791,1.4827586206896552,194,0.9556650246305419,4084,20.11822660098522,154,0.7586206896551724
2025-12-06,treatment,3,266.0,417.0,473.0,0.5623678646934461,389,437.61728395061726,1.462406015037594,274,1.0300751879699248,5742,21.586466165413533,190,0.7142857142857143
2025-12-07,control,1,199.0,350.0,420.0,0.4738095238095238,293,376.9396751740139,1.4723618090452262,205,1.0301507537688441,4357,21.894472361809044,155,0.7788944723618091
2025-12-07,treatment,1,249.0,410.0,475.0,0.5242105263157895,366,409.73921971252565,1.4698795180722892,260,1.0441767068273093,5424,21.783132530120483,190,0.7630522088353414
2025-12-08,control,1,200.0,348.0,421.0,0.4750593824228028,288,359.5486111111111,1.44,194,0.97,4088,20.44,159,0.795
2025-12-08,treatment,1,256.0,407.0,478.0,0.5355648535564853,362,401.5450819672131,1.4140625,227,0.88671875,4733,18.48828125,184,0.71875
2025-12-09,control,1,209.0,351.0,423.0,0.4940898345153664,316,385.72517321016164,1.5119617224880382,209,1.0,4314,20.641148325358852,160,0.7655502392344498
2025-12-09,treatment,1,247.0,405.0,480.0,0.5145833333333333,373,388.88548057259715,1.5101214574898785,254,1.0283400809716599,5237,21.20242914979757,181,0.7327935222672065
2025-12-10,control,1,221.0,356.0,426.0,0.5187793427230047,334,412.50230414746545,1.51131221719457,227,1.0271493212669682,4741,21.452488687782804,165,0.746606334841629
2025-12-10,treatment,1,256.0,405.0,483.0,0.5300207039337475,363,402.39183673469387,1.41796875,238,0.9296875,5065,19.78515625,183,0.71484375
2025-12-11,control,2,208.0,353.0,427.0,0.48711943793911006,301,372.47935779816515,1.4471153846153846,202,0.9711538461538461,4297,20.658653846153847,174,0.8365384615384616
2025-12-11,treatment,3,279.0,413.0,485.0,0.5752577319587628,395,427.3894523326572,1.4157706093189963,259,0.9283154121863799,5461,19.57347670250896,191,0.6845878136200717
2025-12-12,control,1,220.0,357.0,429.0,0.5128205128205128,316,372.54004576659037,1.4363636363636363,217,0.9863636363636363,4632,21.054545454545455,169,0.7681818181818182
2025-12-12,treatment,1,248.0,419.0,488.0,0.5081967213114754,370,406.8744939271255,1.4919354838709677,262,1.0564516129032258,5422,21.862903225806452,186,0.75
2025-12-13,control,3,210.0,363.0,431.0,0.4872389791183295,312,393.6840909090909,1.4857142857142858,194,0.9238095238095239,4000,19.047619047619047,179,0.8523809523809524
2025-12-13,treatment,4,244.0,419.0,492.0,0.4959349593495935,365,400.7269076305221,1.4959016393442623,253,1.0368852459016393,5215,21.37295081967213,188,0.7704918032786885
2025-12-14,control,3,217.0,360.0,430.0,0.5046511627906977,317,403.9435665914221,1.4608294930875576,199,0.9170506912442397,4127,19.018433179723502,176,0.8110599078341014
2025-12-14,treatment,3,254.0,420.0,492.0,0.516260162601626,371,405.31736526946105,1.4606299212598426,248,0.9763779527559056,5151,20.27952755905512,188,0.7401574803149606
2025-12-15,control,1,208.0,366.0,436.0,0.47706422018348627,299,362.8288288288288,1.4375,206,0.9903846153846154,4342,20.875,185,0.8894230769230769
